ESTADO,CIDADE,ESTAÇÃO,TIPO,Certificação,STATUS,POLUENTES MONITORADOS,LATITUDE,LONGITUDE,FONTE
RJ,Duque de Caxias,DC-Campos Elíseos,Automática,Certificada,Ativa,NOX,-22.70648,-43.27034,Consulta 2024
RJ,Duque de Caxias,DC-Campos Elíseos,Automática,Certificada,Ativa,O3,-22.70648,-43.27034,Consulta 2024
RJ,Duque de Caxias,DC-Campos Elíseos,Automática,Certificada,Ativa,SO2,-22.70648,-43.27034,Consulta 2024
RJ,Duque de Caxias,DC-Campos Elíseos,Automática,Certificada,Ativa,CO,-22.70648,-43.27034,Consulta 2024
RJ,Duque de Caxias,DC-Campos Elíseos,Automática,Certificada,Ativa,HCT,-22.70648,-43.27034,Consulta 2024
RJ,Duque de Caxias,DC-Campos Elíseos,Automática,Certificada,Ativa,BENZ,-22.70648,-43.27034,Consulta 2024
RJ,Duque de Caxias,DC-Campos Elíseos,Automática,Certificada,Ativa,TOL,-22.70648,-43.27034,Consulta 2024
RJ,Duque de Caxias,DC-Campos Elíseos,Automática,Certificada,Ativa,XIL,-22.70648,-43.27034,Consulta 2024
RJ,Duque de Caxias,DC-Campos Elíseos,Automática,Certificada,Ativa,CH4,-22.70648,-43.27034,Consulta 2024
RJ,Duque de Caxias,DC-Campos Elíseos,Automática,Certificada,Ativa,HCNM,-22.70648,-43.27034,Consulta 2024
RJ,Duque de Caxias,DC-Campos Elíseos,Automática,Certificada,Ativa,MP10,-22.70648,-43.27034,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,NO2,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,NO,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,NOX,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,O3,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,SO2,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,CO,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,CH4,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,BENZ,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,ETBENZ,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,TOL,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,XIL,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,HCT,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,HCNM,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,NH3,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,MP10,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Ativa,PTS,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Inativa,MPX,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha de Paquetá,Automática,Certificada,Inativa,OX,-22.76781,-43.11344,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,NO2,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,NO,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,NOX,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,O3,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,SO2,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,CO,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,CH4,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,BENZ,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,ETBENZ,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,TOL,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,XIL,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,HCT,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,HCNM,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,NH3,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,MP10,-22.80442,-43.18157,Consulta 2024
RJ,Rio de Janeiro,RJ-Ilha do Governador,Automática,Certificada,Ativa,PTS,-22.80442,-43.18157,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,NO2,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,NO,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,NOX,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,O3,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,SO2,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,CO,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,CH4,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,BENZ,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,ETBENZ,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,TOL,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,MPX,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,OX,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,HCT,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,HCNM,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Porto das Caixas,Automática,Certificada,Ativa,MP10,-22.70166,-42.87546,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,NO2,-22.66946,-42.78795,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,NO,-22.66946,-42.78795,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,NOX,-22.66946,-42.78795,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,O3,-22.66946,-42.78795,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,SO2,-22.66946,-42.78795,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,CO,-22.66946,-42.78795,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,CH4,-22.66946,-42.78795,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,BENZ,-22.66946,-42.78795,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,ETBENZ,-22.66946,-42.78795,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,TOL,-22.66946,-42.78795,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,MPX,-22.66946,-42.78795,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,OX,-22.66946,-42.78795,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,HCT,-22.66946,-42.78795,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,HCNM,-22.66946,-42.78795,Consulta 2024
RJ,Itaboraí,Itb-Sambaetiba,Automática,Certificada,Ativa,MP10,-22.66946,-42.78795,Consulta 2024
RJ,Macaé,Mc-Cabiúnas,Automática,Certificada,Ativa,NO2,-22.30866,-41.75297,Consulta 2024
RJ,Macaé,Mc-Cabiúnas,Automática,Certificada,Ativa,NO,-22.30866,-41.75297,Consulta 2024
RJ,Macaé,Mc-Cabiúnas,Automática,Certificada,Ativa,NOX,-22.30866,-41.75297,Consulta 2024
RJ,Macaé,Mc-Cabiúnas,Automática,Certificada,Ativa,O3,-22.30866,-41.75297,Consulta 2024
RJ,Macaé,Mc-Cabiúnas,Automática,Certificada,Ativa,SO2,-22.30866,-41.75297,Consulta 2024
RJ,Macaé,Mc-Cabiúnas,Automática,Certificada,Ativa,CO,-22.30866,-41.75297,Consulta 2024
RJ,Macaé,Mc-Cabiúnas,Automática,Certificada,Ativa,CH4,-22.30866,-41.75297,Consulta 2024
RJ,Macaé,Mc-Cabiúnas,Automática,Certificada,Ativa,HCT,-22.30866,-41.75297,Consulta 2024
RJ,Macaé,Mc-Cabiúnas,Automática,Certificada,Ativa,HCNM,-22.30866,-41.75297,Consulta 2024
RJ,Macaé,Mc-Cabiúnas,Automática,Certificada,Ativa,MP10,-22.30866,-41.75297,Consulta 2024
RJ,Macaé,Mc-Cabiúnas,Automática,Certificada,Ativa,PTS,-22.30866,-41.75297,Consulta 2024
RJ,Macaé,Mc-Fazenda Severina,Automática,Certificada,Ativa,NO2,-22.31523,-41.87748,Consulta 2024
RJ,Macaé,Mc-Fazenda Severina,Automática,Certificada,Ativa,NO,-22.31523,-41.87748,Consulta 2024
RJ,Macaé,Mc-Fazenda Severina,Automática,Certificada,Ativa,NOX,-22.31523,-41.87748,Consulta 2024
RJ,Macaé,Mc-Fazenda Severina,Automática,Certificada,Ativa,O3,-22.31523,-41.87748,Consulta 2024
RJ,Macaé,Mc-Fazenda Severina,Automática,Certificada,Ativa,CO,-22.31523,-41.87748,Consulta 2024
RJ,Macaé,Mc-Fazenda Severina,Automática,Certificada,Ativa,CH4,-22.31523,-41.87748,Consulta 2024
RJ,Macaé,Mc-Fazenda Severina,Automática,Certificada,Ativa,HCT,-22.31523,-41.87748,Consulta 2024
RJ,Macaé,Mc-Fazenda Severina,Automática,Certificada,Ativa,HCNM,-22.31523,-41.87748,Consulta 2024
RJ,Macaé,Mc-Pesagro,Automática,Certificada,Ativa,NO2,-22.37623,-41.81204,Consulta 2024
RJ,Macaé,Mc-Pesagro,Automática,Certificada,Ativa,NO,-22.37623,-41.81204,Consulta 2024
RJ,Macaé,Mc-Pesagro,Automática,Certificada,Ativa,NOX,-22.37623,-41.81204,Consulta 2024
RJ,Macaé,Mc-Pesagro,Automática,Certificada,Ativa,O3,-22.37623,-41.81204,Consulta 2024
RJ,Macaé,Mc-Pesagro,Automática,Certificada,Ativa,CO,-22.37623,-41.81204,Consulta 2024
RJ,Macaé,Mc-Pesagro,Automática,Certificada,Ativa,CH4,-22.37623,-41.81204,Consulta 2024
RJ,Macaé,Mc-Pesagro,Automática,Certificada,Ativa,HCT,-22.37623,-41.81204,Consulta 2024
RJ,Macaé,Mc-Pesagro,Automática,Certificada,Ativa,HCNM,-22.37623,-41.81204,Consulta 2024
RJ,Macaé,Mc-Fazenda Aires,Automática,Certificada,Ativa,NO2,-22.34555,-41.95477,Consulta 2024
RJ,Macaé,Mc-Fazenda Aires,Automática,Certificada,Ativa,NO,-22.34555,-41.95477,Consulta 2024
RJ,Macaé,Mc-Fazenda Aires,Automática,Certificada,Ativa,NOX,-22.34555,-41.95477,Consulta 2024
RJ,Macaé,Mc-Fazenda Aires,Automática,Certificada,Ativa,O3,-22.34555,-41.95477,Consulta 2024
RJ,Macaé,Mc-Fazenda Aires,Automática,Certificada,Ativa,CO,-22.34555,-41.95477,Consulta 2024
RJ,Macaé,Mc-Fazenda Aires,Automática,Certificada,Ativa,CH4,-22.34555,-41.95477,Consulta 2024
RJ,Macaé,Mc-Fazenda Aires,Automática,Certificada,Ativa,HCT,-22.34555,-41.95477,Consulta 2024
RJ,Macaé,Mc-Fazenda Aires,Automática,Certificada,Ativa,HCNM,-22.34555,-41.95477,Consulta 2024
RJ,Macaé,Mc-Imboassica,Automática,Certificada,Ativa,NO2,-22.40468,-41.84568,Consulta 2024
RJ,Macaé,Mc-Imboassica,Automática,Certificada,Ativa,NO,-22.40468,-41.84568,Consulta 2024
RJ,Macaé,Mc-Imboassica,Automática,Certificada,Ativa,NOX,-22.40468,-41.84568,Consulta 2024
RJ,Macaé,Mc-Imboassica,Automática,Certificada,Ativa,O3,-22.40468,-41.84568,Consulta 2024
RJ,Macaé,Mc-Imboassica,Automática,Certificada,Ativa,CO,-22.40468,-41.84568,Consulta 2024
RJ,Macaé,Mc-Imboassica,Automática,Certificada,Ativa,CH4,-22.40468,-41.84568,Consulta 2024
RJ,Macaé,Mc-Imboassica,Automática,Certificada,Ativa,HCT,-22.40468,-41.84568,Consulta 2024
RJ,Macaé,Mc-Imboassica,Automática,Certificada,Ativa,HCNM,-22.40468,-41.84568,Consulta 2024
RJ,São João da Barra,SJB-Fazenda Saco Dantas,Automática,Certificada,Ativa,MP10,-21.79695,-41.02073,Consulta 2024
RJ,São João da Barra,SJB-Fazenda Saco Dantas,Automática,Certificada,Ativa,PTS,-21.79695,-41.02073,Consulta 2024
RJ,São João da Barra,SJB-Mato Escuro 5º Distrito,Automática,Certificada,Ativa,NO2,-21.8945,-41.05674,Consulta 2024
RJ,São João da Barra,SJB-Mato Escuro 5º Distrito,Automática,Certificada,Ativa,NO,-21.8945,-41.05674,Consulta 2024
RJ,São João da Barra,SJB-Mato Escuro 5º Distrito,Automática,Certificada,Ativa,NOX,-21.8945,-41.05674,Consulta 2024
RJ,São João da Barra,SJB-Mato Escuro 5º Distrito,Automática,Certificada,Ativa,O3,-21.8945,-41.05674,Consulta 2024
RJ,São João da Barra,SJB-Mato Escuro 5º Distrito,Automática,Certificada,Ativa,SO2,-21.8945,-41.05674,Consulta 2024
RJ,São João da Barra,SJB-Mato Escuro 5º Distrito,Automática,Certificada,Ativa,CO,-21.8945,-41.05674,Consulta 2024
RJ,São João da Barra,SJB-Mato Escuro 5º Distrito,Automática,Certificada,Ativa,CH4,-21.8945,-41.05674,Consulta 2024
RJ,São João da Barra,SJB-Mato Escuro 5º Distrito,Automática,Certificada,Ativa,HCT,-21.8945,-41.05674,Consulta 2024
RJ,São João da Barra,SJB-Mato Escuro 5º Distrito,Automática,Certificada,Ativa,HCNM,-21.8945,-41.05674,Consulta 2024
RJ,São João da Barra,SJB-Mato Escuro 5º Distrito,Automática,Certificada,Ativa,MP10,-21.8945,-41.05674,Consulta 2024
RJ,São João da Barra,SJB-Mato Escuro 5º Distrito,Automática,Certificada,Ativa,MP25,-21.8945,-41.05674,Consulta 2024
RJ,São João da Barra,SJB-Mato Escuro 5º Distrito,Automática,Certificada,Ativa,PTS,-21.8945,-41.05674,Consulta 2024
RJ,São João da Barra,SJB-Açú 5º Distrito,Automática,Certificada,Ativa,NO2,-21.90113,-40.99176,Consulta 2024
RJ,São João da Barra,SJB-Açú 5º Distrito,Automática,Certificada,Ativa,NO,-21.90113,-40.99176,Consulta 2024
RJ,São João da Barra,SJB-Açú 5º Distrito,Automática,Certificada,Ativa,NOX,-21.90113,-40.99176,Consulta 2024
RJ,São João da Barra,SJB-Açú 5º Distrito,Automática,Certificada,Ativa,O3,-21.90113,-40.99176,Consulta 2024
RJ,São João da Barra,SJB-Açú 5º Distrito,Automática,Certificada,Ativa,SO2,-21.90113,-40.99176,Consulta 2024
RJ,São João da Barra,SJB-Açú 5º Distrito,Automática,Certificada,Ativa,CO,-21.90113,-40.99176,Consulta 2024
RJ,São João da Barra,SJB-Açú 5º Distrito,Automática,Certificada,Ativa,CH4,-21.90113,-40.99176,Consulta 2024
RJ,São João da Barra,SJB-Açú 5º Distrito,Automática,Certificada,Ativa,HCT,-21.90113,-40.99176,Consulta 2024
RJ,São João da Barra,SJB-Açú 5º Distrito,Automática,Certificada,Ativa,HCNM,-21.90113,-40.99176,Consulta 2024
RJ,São João da Barra,SJB-Açú 5º Distrito,Automática,Certificada,Ativa,MP10,-21.90113,-40.99176,Consulta 2024
RJ,São João da Barra,SJB-Açú 5º Distrito,Automática,Certificada,Ativa,MP25,-21.90113,-40.99176,Consulta 2024
RJ,São João da Barra,SJB-Açú 5º Distrito,Automática,Certificada,Ativa,PTS,-21.90113,-40.99176,Consulta 2024
RJ,Cantagalo,Cg-Val Palmas,Automática,Certificada,Ativa,NO2,-21.97279,-42.28806,Consulta 2024
RJ,Cantagalo,Cg-Val Palmas,Automática,Certificada,Ativa,NO,-21.97279,-42.28806,Consulta 2024
RJ,Cantagalo,Cg-Val Palmas,Automática,Certificada,Ativa,NOX,-21.97279,-42.28806,Consulta 2024
RJ,Cantagalo,Cg-Val Palmas,Automática,Certificada,Ativa,O3,-21.97279,-42.28806,Consulta 2024
RJ,Cantagalo,Cg-Val Palmas,Automática,Certificada,Ativa,MP10,-21.97279,-42.28806,Consulta 2024
RJ,Cantagalo,Cg-Val Palmas,Automática,Certificada,Ativa,MP25,-21.97279,-42.28806,Consulta 2024
RJ,Cantagalo,Cg-Macuco,Automática,Certificada,Ativa,NO2,-21.9889,-42.25923,Consulta 2024
RJ,Cantagalo,Cg-Macuco,Automática,Certificada,Ativa,NO,-21.9889,-42.25923,Consulta 2024
RJ,Cantagalo,Cg-Macuco,Automática,Certificada,Ativa,NOX,-21.9889,-42.25923,Consulta 2024
RJ,Cantagalo,Cg-Macuco,Automática,Certificada,Ativa,O3,-21.9889,-42.25923,Consulta 2024
RJ,Cantagalo,Cg-Macuco,Automática,Certificada,Ativa,MP10,-21.9889,-42.25923,Consulta 2024
RJ,Cantagalo,Cg-Macuco,Automática,Certificada,Ativa,MP25,-21.9889,-42.25923,Consulta 2024
RJ,Cantagalo,Cg-Macuco,Automática,Certificada,Ativa,PTS,-21.9889,-42.25923,Consulta 2024
RJ,Cantagalo,Cg-Euclidelândia,Automática,Certificada,Ativa,NO2,-21.90643,-42.26131,Consulta 2024
RJ,Cantagalo,Cg-Euclidelândia,Automática,Certificada,Ativa,NO,-21.90643,-42.26131,Consulta 2024
RJ,Cantagalo,Cg-Euclidelândia,Automática,Certificada,Ativa,NOX,-21.90643,-42.26131,Consulta 2024
RJ,Cantagalo,Cg-Euclidelândia,Automática,Certificada,Ativa,O3,-21.90643,-42.26131,Consulta 2024
RJ,Cantagalo,Cg-Euclidelândia,Automática,Certificada,Ativa,MP10,-21.90643,-42.26131,Consulta 2024
RJ,Cantagalo,Cg-Euclidelândia,Automática,Certificada,Ativa,MP25,-21.90643,-42.26131,Consulta 2024
RJ,Cantagalo,Cg-Euclidelândia,Automática,Certificada,Ativa,PTS,-21.90643,-42.26131,Consulta 2024
RJ,Japeri,Jp-Engenheiro Pedreira,Automática,Certificada,Ativa,NO2,-22.67086,-43.59424,Consulta 2024
RJ,Japeri,Jp-Engenheiro Pedreira,Automática,Certificada,Ativa,NO,-22.67086,-43.59424,Consulta 2024
RJ,Japeri,Jp-Engenheiro Pedreira,Automática,Certificada,Ativa,NOX,-22.67086,-43.59424,Consulta 2024
RJ,Japeri,Jp-Engenheiro Pedreira,Automática,Certificada,Ativa,O3,-22.67086,-43.59424,Consulta 2024
RJ,Japeri,Jp-Engenheiro Pedreira,Automática,Certificada,Ativa,SO2,-22.67086,-43.59424,Consulta 2024
RJ,Japeri,Jp-Engenheiro Pedreira,Automática,Certificada,Ativa,CO,-22.67086,-43.59424,Consulta 2024
RJ,Japeri,Jp-Engenheiro Pedreira,Automática,Certificada,Ativa,CH4,-22.67086,-43.59424,Consulta 2024
RJ,Japeri,Jp-Engenheiro Pedreira,Automática,Certificada,Ativa,HCT,-22.67086,-43.59424,Consulta 2024
RJ,Japeri,Jp-Engenheiro Pedreira,Automática,Certificada,Ativa,HCNM,-22.67086,-43.59424,Consulta 2024
RJ,Japeri,Jp-Engenheiro Pedreira,Automática,Certificada,Ativa,MP10,-22.67086,-43.59424,Consulta 2024
RJ,Nova Iguaçu,NI-Jardim Guandu,Automática,Certificada,Ativa,NO2,-22.82778,-43.60693,Consulta 2024
RJ,Nova Iguaçu,NI-Jardim Guandu,Automática,Certificada,Ativa,NO,-22.82778,-43.60693,Consulta 2024
RJ,Nova Iguaçu,NI-Jardim Guandu,Automática,Certificada,Ativa,NOX,-22.82778,-43.60693,Consulta 2024
RJ,Nova Iguaçu,NI-Jardim Guandu,Automática,Certificada,Ativa,O3,-22.82778,-43.60693,Consulta 2024
RJ,Nova Iguaçu,NI-Jardim Guandu,Automática,Certificada,Ativa,SO2,-22.82778,-43.60693,Consulta 2024
RJ,Nova Iguaçu,NI-Jardim Guandu,Automática,Certificada,Ativa,CO,-22.82778,-43.60693,Consulta 2024
RJ,Nova Iguaçu,NI-Jardim Guandu,Automática,Certificada,Ativa,MP10,-22.82778,-43.60693,Consulta 2024
RJ,Seropédica,Sp-Piranema,Automática,Certificada,Ativa,NO2,-22.83537,-43.71238,Consulta 2024
RJ,Seropédica,Sp-Piranema,Automática,Certificada,Ativa,NO,-22.83537,-43.71238,Consulta 2024
RJ,Seropédica,Sp-Piranema,Automática,Certificada,Ativa,NOX,-22.83537,-43.71238,Consulta 2024
RJ,Seropédica,Sp-Piranema,Automática,Certificada,Ativa,O3,-22.83537,-43.71238,Consulta 2024
RJ,Seropédica,Sp-Piranema,Automática,Certificada,Ativa,SO2,-22.83537,-43.71238,Consulta 2024
RJ,Seropédica,Sp-Piranema,Automática,Certificada,Ativa,CO,-22.83537,-43.71238,Consulta 2024
RJ,Seropédica,Sp-Piranema,Automática,Certificada,Ativa,CH4,-22.83537,-43.71238,Consulta 2024
RJ,Seropédica,Sp-Piranema,Automática,Certificada,Ativa,HCT,-22.83537,-43.71238,Consulta 2024
RJ,Seropédica,Sp-Piranema,Automática,Certificada,Ativa,HCNM,-22.83537,-43.71238,Consulta 2024
RJ,Seropédica,Sp-Piranema,Automática,Certificada,Ativa,MP10,-22.83537,-43.71238,Consulta 2024
RJ,Itaguaí,Itg-Monte Serrat,Automática,Certificada,Ativa,NO2,-22.87485,-43.77008,Consulta 2024
RJ,Itaguaí,Itg-Monte Serrat,Automática,Certificada,Ativa,NO,-22.87485,-43.77008,Consulta 2024
RJ,Itaguaí,Itg-Monte Serrat,Automática,Certificada,Ativa,NOX,-22.87485,-43.77008,Consulta 2024
RJ,Itaguaí,Itg-Monte Serrat,Automática,Certificada,Ativa,O3,-22.87485,-43.77008,Consulta 2024
RJ,Itaguaí,Itg-Monte Serrat,Automática,Certificada,Ativa,SO2,-22.87485,-43.77008,Consulta 2024
RJ,Itaguaí,Itg-Monte Serrat,Automática,Certificada,Ativa,BENZ,-22.87485,-43.77008,Consulta 2024
RJ,Itaguaí,Itg-Monte Serrat,Automática,Certificada,Ativa,ETBENZ,-22.87485,-43.77008,Consulta 2024
RJ,Itaguaí,Itg-Monte Serrat,Automática,Certificada,Ativa,TOL,-22.87485,-43.77008,Consulta 2024
RJ,Itaguaí,Itg-Monte Serrat,Automática,Certificada,Ativa,XIL,-22.87485,-43.77008,Consulta 2024
RJ,Itaguaí,Itg-Monte Serrat,Automática,Certificada,Ativa,MP10,-22.87485,-43.77008,Consulta 2024
RJ,Itaguaí,Itg-Monte Serrat,Automática,Certificada,Ativa,MP25,-22.87485,-43.77008,Consulta 2024
RJ,Itaguaí,Itg-Monte Serrat,Automática,Certificada,Ativa,PTS,-22.87485,-43.77008,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,NO2,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,NO,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,NOX,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,O3,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,SO2,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,CO,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,CH4,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,BENZ,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,ETBENZ,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,TOL,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,XIL,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,HCT,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,HCNM,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,MP10,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,MP25,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Adalgisa Nery,Automática,Certificada,Ativa,PTS,-22.88877,-43.71591,Consulta 2024
RJ,Rio de Janeiro,SC-Largo do Bodegão,Automática,Certificada,Ativa,NO2,-22.92734,-43.69473,Consulta 2024
RJ,Rio de Janeiro,SC-Largo do Bodegão,Automática,Certificada,Ativa,NO,-22.92734,-43.69473,Consulta 2024
RJ,Rio de Janeiro,SC-Largo do Bodegão,Automática,Certificada,Ativa,NOX,-22.92734,-43.69473,Consulta 2024
RJ,Rio de Janeiro,SC-Largo do Bodegão,Automática,Certificada,Ativa,O3,-22.92734,-43.69473,Consulta 2024
